Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Trip duration(mins),Time of day
2657,Airport,296,Trip Completed,12/07/2016 23:11,13/07/2016 00:28,78,Night
2898,Airport,296,Trip Completed,13/07/2016 06:01,13/07/2016 07:04,63,Early Morning
3852,Airport,296,Trip Completed,13/07/2016 21:38,13/07/2016 22:24,47,Night
5342,City,296,Trip Completed,14/07/2016 22:38,14/07/2016 23:21,43,Night
5634,Airport,296,Trip Completed,15/07/2016 06:44,15/07/2016 07:10,27,Early Morning
30,Airport,297,Trip Completed,11/07/2016 02:04,11/07/2016 02:37,33,Night
195,City,297,Trip Completed,11/07/2016 06:05,11/07/2016 06:52,47,Early Morning
993,City,297,Trip Completed,11/07/2016 19:00,11/07/2016 19:41,41,Evening
1774,Airport,297,Trip Completed,12/07/2016 08:53,12/07/2016 10:00,67,Early Morning
2648,City,297,Trip Completed,12/07/2016 22:50,12/07/2016 23:44,54,Night
2979,Airport,297,Trip Completed,13/07/2016 06:58,13/07/2016 07:58,61,Early Morning
3676,City,297,Trip Completed,13/07/2016 19:28,13/07/2016 20:30,62,Evening
4041,Airport,297,Trip Completed,14/07/2016 00:38,14/07/2016 01:12,34,Night
4147,Airport,297,Trip Completed,14/07/2016 04:54,14/07/2016 06:00,66,Early Morning
4859,Airport,297,Trip Completed,14/07/2016 17:34,14/07/2016 18:30,57,Evening
6067,Airport,297,Trip Completed,15/07/2016 13:55,15/07/2016 14:56,61,Daytime
1690,Airport,298,Trip Completed,12/07/2016 07:52,12/07/2016 08:56,64,Early Morning
2404,Airport,298,Trip Completed,12/07/2016 20:00,12/07/2016 20:56,56,Night
3313,City,298,Trip Completed,13/07/2016 12:01,13/07/2016 12:55,54,Daytime
3559,City,298,Trip Completed,13/07/2016 18:16,13/07/2016 19:25,69,Evening
4018,Airport,298,Trip Completed,13/07/2016 23:57,14/07/2016 01:02,65,Night
4121,Airport,298,Trip Completed,14/07/2016 04:29,14/07/2016 05:07,38,Early Morning
4224,City,298,Trip Completed,14/07/2016 05:49,14/07/2016 06:54,66,Early Morning
4810,City,298,Trip Completed,14/07/2016 17:16,14/07/2016 18:01,45,Evening
5295,City,298,Trip Completed,14/07/2016 21:48,14/07/2016 22:41,53,Night
5381,Airport,298,Trip Completed,14/07/2016 23:56,15/07/2016 00:39,43,Night
6271,City,298,Trip Completed,15/07/2016 18:14,15/07/2016 18:59,44,Evening
1244,City,299,Trip Completed,11/07/2016 21:38,11/07/2016 22:15,37,Night
2249,City,299,Trip Completed,12/07/2016 18:24,12/07/2016 19:09,45,Evening
3045,Airport,299,Trip Completed,13/07/2016 07:39,13/07/2016 08:30,51,Early Morning
3817,Airport,299,Trip Completed,13/07/2016 21:12,13/07/2016 22:05,53,Night
4481,City,299,Trip Completed,14/07/2016 08:46,14/07/2016 09:54,68,Early Morning
5160,City,299,Trip Completed,14/07/2016 20:28,14/07/2016 21:12,44,Night
6304,City,299,Trip Completed,15/07/2016 18:31,15/07/2016 19:19,48,Evening
1315,Airport,300,Trip Completed,11/07/2016 22:54,11/07/2016 23:35,41,Night
2924,City,300,Trip Completed,13/07/2016 06:31,13/07/2016 07:20,50,Early Morning
3324,Airport,300,Trip Completed,13/07/2016 12:33,13/07/2016 13:16,43,Daytime
3935,Airport,300,Trip Completed,13/07/2016 22:26,13/07/2016 23:43,77,Night
5844,Airport,300,Trip Completed,15/07/2016 09:07,15/07/2016 09:56,49,Early Morning
2905,City,1,Cancelled,13/07/2016 06:08,NA,,Early Morning
4805,City,1,Cancelled,14/07/2016 17:07,NA,,Evening
5202,Airport,1,Cancelled,14/07/2016 20:51,NA,,Night
5927,City,1,Cancelled,15/07/2016 10:12,NA,,Daytime
2347,Airport,2,Cancelled,12/07/2016 19:14,NA,,Evening
3806,Airport,2,Cancelled,13/07/2016 20:57,NA,,Night
4451,City,2,Cancelled,14/07/2016 08:38,NA,,Early Morning
5023,Airport,2,Cancelled,14/07/2016 19:04,NA,,Evening
80,City,3,Cancelled,11/07/2016 04:47,NA,,Early Morning
534,City,3,Cancelled,11/07/2016 10:01,NA,,Daytime
1867,Airport,3,Cancelled,12/07/2016 09:59,NA,,Early Morning
4383,City,3,Cancelled,14/07/2016 07:48,NA,,Early Morning
748,City,4,Cancelled,11/07/2016 15:49,NA,,Daytime
1254,Airport,4,Cancelled,11/07/2016 21:53,NA,,Night
3807,Airport,4,Cancelled,13/07/2016 20:58,NA,,Night
4280,City,4,Cancelled,14/07/2016 06:33,NA,,Early Morning
4533,City,4,Cancelled,14/07/2016 09:31,NA,,Early Morning
3230,City,5,Cancelled,13/07/2016 10:01,NA,,Daytime
4296,City,5,Cancelled,14/07/2016 06:39,NA,,Early Morning
3059,City,6,Cancelled,13/07/2016 07:56,NA,,Early Morning
5547,City,6,Cancelled,15/07/2016 05:30,NA,,Early Morning
5699,City,6,Cancelled,15/07/2016 07:25,NA,,Early Morning
5701,City,6,Cancelled,15/07/2016 07:34,NA,,Early Morning
247,City,7,Cancelled,11/07/2016 06:33,NA,,Early Morning
2582,Airport,7,Cancelled,12/07/2016 21:42,NA,,Night
3184,City,7,Cancelled,13/07/2016 09:21,NA,,Early Morning
1687,City,8,Cancelled,12/07/2016 07:51,NA,,Early Morning
4174,City,8,Cancelled,14/07/2016 05:19,NA,,Early Morning
4335,City,8,Cancelled,14/07/2016 07:13,NA,,Early Morning
150,City,9,Cancelled,11/07/2016 05:24,NA,,Early Morning
233,City,9,Cancelled,11/07/2016 06:27,NA,,Early Morning
1880,City,9,Cancelled,12/07/2016 10:01,NA,,Daytime
2986,City,9,Cancelled,13/07/2016 07:04,NA,,Early Morning
3549,City,9,Cancelled,13/07/2016 18:03,NA,,Evening
4463,City,9,Cancelled,14/07/2016 08:43,NA,,Early Morning
4178,City,10,Cancelled,14/07/2016 05:22,NA,,Early Morning
4599,City,10,Cancelled,14/07/2016 10:08,NA,,Daytime
4667,Airport,10,Cancelled,14/07/2016 12:23,NA,,Daytime
570,City,13,Cancelled,11/07/2016 10:36,NA,,Daytime
1691,City,13,Cancelled,12/07/2016 07:54,NA,,Early Morning
3499,City,13,Cancelled,13/07/2016 17:46,NA,,Evening
4467,City,13,Cancelled,14/07/2016 08:42,NA,,Early Morning
2799,City,14,Cancelled,13/07/2016 04:59,NA,,Early Morning
3822,Airport,14,Cancelled,13/07/2016 21:10,NA,,Night
4456,City,14,Cancelled,14/07/2016 08:32,NA,,Early Morning
4685,Airport,14,Cancelled,14/07/2016 13:00,NA,,Daytime
306,City,15,Cancelled,11/07/2016 07:20,NA,,Early Morning
2888,City,15,Cancelled,13/07/2016 05:57,NA,,Early Morning
92,City,16,Cancelled,11/07/2016 04:53,NA,,Early Morning
3138,City,16,Cancelled,13/07/2016 08:50,NA,,Early Morning
3810,City,16,Cancelled,13/07/2016 21:06,NA,,Night
4580,City,16,Cancelled,14/07/2016 09:59,NA,,Early Morning
5784,City,16,Cancelled,15/07/2016 08:34,NA,,Early Morning
1648,City,17,Cancelled,12/07/2016 07:20,NA,,Early Morning
2883,City,17,Cancelled,13/07/2016 05:54,NA,,Early Morning
4272,City,17,Cancelled,14/07/2016 06:23,NA,,Early Morning
5621,City,17,Cancelled,15/07/2016 06:28,NA,,Early Morning
5696,City,17,Cancelled,15/07/2016 07:32,NA,,Early Morning
5662,City,18,Cancelled,15/07/2016 07:04,NA,,Early Morning
1894,Airport,19,Cancelled,12/07/2016 10:19,NA,,Daytime
2854,City,19,Cancelled,13/07/2016 05:37,NA,,Early Morning
4968,City,19,Cancelled,14/07/2016 18:40,NA,,Evening
352,City,20,Cancelled,11/07/2016 07:54,NA,,Early Morning
1841,City,20,Cancelled,12/07/2016 09:41,NA,,Early Morning
1885,City,20,Cancelled,12/07/2016 10:04,NA,,Daytime
3170,City,20,Cancelled,13/07/2016 09:09,NA,,Early Morning
4586,City,20,Cancelled,14/07/2016 10:09,NA,,Daytime
5208,Airport,20,Cancelled,14/07/2016 20:55,NA,,Night
5472,City,20,Cancelled,15/07/2016 04:49,NA,,Early Morning
96,City,21,Cancelled,11/07/2016 04:58,NA,,Early Morning
132,City,21,Cancelled,11/07/2016 05:15,NA,,Early Morning
2899,City,21,Cancelled,13/07/2016 05:59,NA,,Early Morning
3166,City,21,Cancelled,13/07/2016 09:09,NA,,Early Morning
232,City,22,Cancelled,11/07/2016 06:26,NA,,Early Morning
275,City,22,Cancelled,11/07/2016 07:00,NA,,Early Morning
554,City,22,Cancelled,11/07/2016 10:13,NA,,Daytime
4326,City,22,Cancelled,14/07/2016 07:08,NA,,Early Morning
5723,City,22,Cancelled,15/07/2016 07:44,NA,,Early Morning
1462,Airport,23,Cancelled,12/07/2016 05:01,NA,,Early Morning
196,Airport,24,Cancelled,11/07/2016 06:07,NA,,Early Morning
236,City,24,Cancelled,11/07/2016 06:32,NA,,Early Morning
1502,City,24,Cancelled,12/07/2016 05:37,NA,,Early Morning
1615,City,24,Cancelled,12/07/2016 06:52,NA,,Early Morning
3079,City,24,Cancelled,13/07/2016 08:13,NA,,Early Morning
6249,Airport,24,Cancelled,15/07/2016 17:55,NA,,Evening
1794,City,25,Cancelled,12/07/2016 09:03,NA,,Early Morning
4546,City,25,Cancelled,14/07/2016 09:34,NA,,Early Morning
2913,City,26,Cancelled,13/07/2016 06:15,NA,,Early Morning
276,City,27,Cancelled,11/07/2016 06:52,NA,,Early Morning
1613,City,27,Cancelled,12/07/2016 06:47,NA,,Early Morning
3150,City,27,Cancelled,13/07/2016 08:59,NA,,Early Morning
3217,City,27,Cancelled,13/07/2016 09:48,NA,,Early Morning
4523,City,27,Cancelled,14/07/2016 09:22,NA,,Early Morning
4593,City,27,Cancelled,14/07/2016 10:09,NA,,Daytime
5476,Airport,27,Cancelled,15/07/2016 04:45,NA,,Early Morning
5477,City,27,Cancelled,15/07/2016 04:48,NA,,Early Morning
5846,City,27,Cancelled,15/07/2016 09:05,NA,,Early Morning
1539,City,28,Cancelled,12/07/2016 06:04,NA,,Early Morning
1770,City,28,Cancelled,12/07/2016 08:50,NA,,Early Morning
1921,City,28,Cancelled,12/07/2016 10:58,NA,,Daytime
3073,City,28,Cancelled,13/07/2016 08:01,NA,,Early Morning
4795,Airport,28,Cancelled,14/07/2016 16:55,NA,,Evening
2079,Airport,29,Cancelled,12/07/2016 15:43,NA,,Daytime
3179,City,29,Cancelled,13/07/2016 09:16,NA,,Early Morning
5872,City,29,Cancelled,15/07/2016 09:20,NA,,Early Morning
218,City,30,Cancelled,11/07/2016 06:14,NA,,Early Morning
840,Airport,30,Cancelled,11/07/2016 17:41,NA,,Evening
1642,City,30,Cancelled,12/07/2016 07:17,NA,,Early Morning
3307,City,30,Cancelled,13/07/2016 12:02,NA,,Daytime
1475,City,31,Cancelled,12/07/2016 05:12,NA,,Early Morning
2179,Airport,31,Cancelled,12/07/2016 17:36,NA,,Evening
3080,City,31,Cancelled,13/07/2016 08:11,NA,,Early Morning
3771,Airport,31,Cancelled,13/07/2016 20:42,NA,,Night
5847,Airport,31,Cancelled,15/07/2016 09:05,NA,,Early Morning
5875,City,31,Cancelled,15/07/2016 09:22,NA,,Early Morning
400,City,32,Cancelled,11/07/2016 08:29,NA,,Early Morning
2146,Airport,32,Cancelled,12/07/2016 17:21,NA,,Evening
2942,City,32,Cancelled,13/07/2016 06:37,NA,,Early Morning
4418,City,32,Cancelled,14/07/2016 08:18,NA,,Early Morning
2305,City,33,Cancelled,12/07/2016 18:56,NA,,Evening
5637,City,33,Cancelled,15/07/2016 06:44,NA,,Early Morning
5838,City,33,Cancelled,15/07/2016 09:02,NA,,Early Morning
457,City,34,Cancelled,11/07/2016 09:17,NA,,Early Morning
511,City,34,Cancelled,11/07/2016 09:40,NA,,Early Morning
4146,City,34,Cancelled,14/07/2016 04:52,NA,,Early Morning
4242,City,34,Cancelled,14/07/2016 06:03,NA,,Early Morning
4470,City,34,Cancelled,14/07/2016 08:47,NA,,Early Morning
2530,City,35,Cancelled,12/07/2016 21:07,NA,,Night
2596,City,35,Cancelled,12/07/2016 21:53,NA,,Night
5754,City,35,Cancelled,15/07/2016 08:05,NA,,Early Morning
200,City,36,Cancelled,11/07/2016 06:10,NA,,Early Morning
1531,City,36,Cancelled,12/07/2016 05:54,NA,,Early Morning
5715,City,36,Cancelled,15/07/2016 07:42,NA,,Early Morning
3130,City,37,Cancelled,13/07/2016 08:43,NA,,Early Morning
4133,City,37,Cancelled,14/07/2016 04:45,NA,,Early Morning
4419,City,37,Cancelled,14/07/2016 08:17,NA,,Early Morning
4547,City,37,Cancelled,14/07/2016 09:39,NA,,Early Morning
5613,City,37,Cancelled,15/07/2016 06:17,NA,,Early Morning
572,Airport,38,Cancelled,11/07/2016 10:48,NA,,Daytime
1566,City,38,Cancelled,12/07/2016 06:22,NA,,Early Morning
2266,Airport,38,Cancelled,12/07/2016 18:33,NA,,Evening
4390,City,38,Cancelled,14/07/2016 08:01,NA,,Early Morning
4545,City,38,Cancelled,14/07/2016 09:43,NA,,Early Morning
4572,City,38,Cancelled,14/07/2016 09:52,NA,,Early Morning
1649,City,39,Cancelled,12/07/2016 07:24,NA,,Early Morning
3008,City,39,Cancelled,13/07/2016 07:23,NA,,Early Morning
4480,City,39,Cancelled,14/07/2016 08:46,NA,,Early Morning
5713,City,39,Cancelled,15/07/2016 07:43,NA,,Early Morning
5866,City,39,Cancelled,15/07/2016 09:19,NA,,Early Morning
5945,Airport,39,Cancelled,15/07/2016 10:27,NA,,Daytime
126,City,40,Cancelled,11/07/2016 05:05,NA,,Early Morning
436,City,40,Cancelled,11/07/2016 08:55,NA,,Early Morning
1620,City,40,Cancelled,12/07/2016 06:55,NA,,Early Morning
2206,City,40,Cancelled,12/07/2016 17:55,NA,,Evening
3221,City,40,Cancelled,13/07/2016 09:55,NA,,Early Morning
5583,City,40,Cancelled,15/07/2016 05:58,NA,,Early Morning
2131,City,41,Cancelled,12/07/2016 17:04,NA,,Evening
401,City,43,Cancelled,11/07/2016 08:27,NA,,Early Morning
461,City,43,Cancelled,11/07/2016 09:15,NA,,Early Morning
2946,City,43,Cancelled,13/07/2016 06:34,NA,,Early Morning
289,City,44,Cancelled,11/07/2016 07:09,NA,,Early Morning
1303,City,44,Cancelled,11/07/2016 22:27,NA,,Night
1817,City,44,Cancelled,12/07/2016 09:29,NA,,Early Morning
2970,City,44,Cancelled,13/07/2016 06:56,NA,,Early Morning
4519,City,44,Cancelled,14/07/2016 09:23,NA,,Early Morning
5830,City,44,Cancelled,15/07/2016 08:55,NA,,Early Morning
5880,City,44,Cancelled,15/07/2016 09:38,NA,,Early Morning
1520,City,45,Cancelled,12/07/2016 05:42,NA,,Early Morning
1789,City,45,Cancelled,12/07/2016 09:10,NA,,Early Morning
2484,Airport,45,Cancelled,12/07/2016 20:41,NA,,Night
4312,City,45,Cancelled,14/07/2016 06:49,NA,,Early Morning
4363,City,45,Cancelled,14/07/2016 07:29,NA,,Early Morning
5716,City,45,Cancelled,15/07/2016 07:37,NA,,Early Morning
5775,City,45,Cancelled,15/07/2016 08:24,NA,,Early Morning
424,City,46,Cancelled,11/07/2016 08:47,NA,,Early Morning
377,City,47,Cancelled,11/07/2016 08:11,NA,,Early Morning
454,City,47,Cancelled,11/07/2016 09:10,NA,,Early Morning
1603,City,47,Cancelled,12/07/2016 06:41,NA,,Early Morning
5300,Airport,47,Cancelled,14/07/2016 21:52,NA,,Night
6560,City,47,Cancelled,15/07/2016 21:05,NA,,Night
2526,Airport,48,Cancelled,12/07/2016 21:06,NA,,Night
2926,City,48,Cancelled,13/07/2016 06:27,NA,,Early Morning
141,City,49,Cancelled,11/07/2016 05:20,NA,,Early Morning
491,City,49,Cancelled,11/07/2016 09:29,NA,,Early Morning
1875,City,49,Cancelled,12/07/2016 10:02,NA,,Daytime
4906,City,49,Cancelled,14/07/2016 18:03,NA,,Evening
209,City,50,Cancelled,11/07/2016 06:11,NA,,Early Morning
278,City,50,Cancelled,11/07/2016 06:55,NA,,Early Morning
1381,City,50,Cancelled,12/07/2016 01:07,NA,,Night
5473,City,50,Cancelled,15/07/2016 04:44,NA,,Early Morning
5479,City,50,Cancelled,15/07/2016 04:50,NA,,Early Morning
6228,City,50,Cancelled,15/07/2016 17:43,NA,,Evening
2940,City,51,Cancelled,13/07/2016 06:35,NA,,Early Morning
5780,City,51,Cancelled,15/07/2016 08:29,NA,,Early Morning
1781,City,52,Cancelled,12/07/2016 09:01,NA,,Early Morning
1787,City,52,Cancelled,12/07/2016 09:08,NA,,Early Morning
2423,Airport,52,Cancelled,12/07/2016 20:05,NA,,Night
4148,City,52,Cancelled,14/07/2016 04:57,NA,,Early Morning
411,City,53,Cancelled,11/07/2016 08:37,NA,,Early Morning
3727,Airport,53,Cancelled,13/07/2016 20:05,NA,,Night
4847,City,53,Cancelled,14/07/2016 17:37,NA,,Evening
216,City,54,Cancelled,11/07/2016 06:13,NA,,Early Morning
1898,City,54,Cancelled,12/07/2016 10:27,NA,,Daytime
2077,City,54,Cancelled,12/07/2016 15:40,NA,,Daytime
2486,Airport,54,Cancelled,12/07/2016 20:50,NA,,Night
2809,City,54,Cancelled,13/07/2016 05:05,NA,,Early Morning
2900,City,54,Cancelled,13/07/2016 06:01,NA,,Early Morning
3022,City,54,Cancelled,13/07/2016 07:34,NA,,Early Morning
3211,City,54,Cancelled,13/07/2016 09:48,NA,,Early Morning
4356,City,54,Cancelled,14/07/2016 07:23,NA,,Early Morning
6208,City,54,Cancelled,15/07/2016 17:27,NA,,Evening
6571,City,54,Cancelled,15/07/2016 21:16,NA,,Night
237,City,56,Cancelled,11/07/2016 06:29,NA,,Early Morning
4328,City,56,Cancelled,14/07/2016 07:07,NA,,Early Morning
4757,Airport,56,Cancelled,14/07/2016 15:30,NA,,Daytime
323,City,57,Cancelled,11/07/2016 07:36,NA,,Early Morning
421,City,57,Cancelled,11/07/2016 08:43,NA,,Early Morning
1458,City,57,Cancelled,12/07/2016 04:52,NA,,Early Morning
3920,City,57,Cancelled,13/07/2016 22:16,NA,,Night
4401,City,57,Cancelled,14/07/2016 08:03,NA,,Early Morning
1034,Airport,58,Cancelled,11/07/2016 19:27,NA,,Evening
1543,City,58,Cancelled,12/07/2016 06:02,NA,,Early Morning
2909,City,58,Cancelled,13/07/2016 06:10,NA,,Early Morning
3015,City,58,Cancelled,13/07/2016 07:34,NA,,Early Morning
4165,City,58,Cancelled,14/07/2016 05:07,NA,,Early Morning
5410,City,58,Cancelled,15/07/2016 01:45,NA,,Night
328,City,59,Cancelled,11/07/2016 07:33,NA,,Early Morning
580,City,59,Cancelled,11/07/2016 10:59,NA,,Daytime
4357,City,59,Cancelled,14/07/2016 07:31,NA,,Early Morning
4560,City,59,Cancelled,14/07/2016 09:48,NA,,Early Morning
5647,City,59,Cancelled,15/07/2016 06:51,NA,,Early Morning
5704,City,59,Cancelled,15/07/2016 07:33,NA,,Early Morning
2855,City,60,Cancelled,13/07/2016 05:35,NA,,Early Morning
5565,City,60,Cancelled,15/07/2016 05:45,NA,,Early Morning
235,City,61,Cancelled,11/07/2016 06:22,NA,,Early Morning
2109,Airport,61,Cancelled,12/07/2016 16:20,NA,,Evening
4230,City,61,Cancelled,14/07/2016 05:50,NA,,Early Morning
111,City,62,Cancelled,11/07/2016 05:06,NA,,Early Morning
168,City,62,Cancelled,11/07/2016 05:37,NA,,Early Morning
187,City,62,Cancelled,11/07/2016 05:57,NA,,Early Morning
1492,City,62,Cancelled,12/07/2016 05:30,NA,,Early Morning
2992,City,62,Cancelled,13/07/2016 07:11,NA,,Early Morning
3433,Airport,62,Cancelled,13/07/2016 16:01,NA,,Evening
5536,City,62,Cancelled,15/07/2016 05:31,NA,,Early Morning
474,City,63,Cancelled,11/07/2016 09:24,NA,,Early Morning
1722,City,63,Cancelled,12/07/2016 08:17,NA,,Early Morning
2978,City,63,Cancelled,13/07/2016 06:54,NA,,Early Morning
2983,City,63,Cancelled,13/07/2016 07:08,NA,,Early Morning
3866,Airport,63,Cancelled,13/07/2016 21:40,NA,,Night
4491,City,63,Cancelled,14/07/2016 08:56,NA,,Early Morning
4603,Airport,63,Cancelled,14/07/2016 10:22,NA,,Daytime
1325,City,64,Cancelled,11/07/2016 23:06,NA,,Night
3450,Airport,64,Cancelled,13/07/2016 16:49,NA,,Evening
4329,City,64,Cancelled,14/07/2016 07:08,NA,,Early Morning
1723,City,65,Cancelled,12/07/2016 08:18,NA,,Early Morning
3261,Airport,65,Cancelled,13/07/2016 10:20,NA,,Daytime
3309,City,65,Cancelled,13/07/2016 11:59,NA,,Daytime
3666,City,65,Cancelled,13/07/2016 19:25,NA,,Evening
6129,Airport,65,Cancelled,15/07/2016 15:36,NA,,Daytime
1513,City,66,Cancelled,12/07/2016 05:44,NA,,Early Morning
2011,City,66,Cancelled,12/07/2016 13:30,NA,,Daytime
2931,City,66,Cancelled,13/07/2016 06:31,NA,,Early Morning
6397,City,66,Cancelled,15/07/2016 19:29,NA,,Evening
176,City,67,Cancelled,11/07/2016 05:42,NA,,Early Morning
3180,City,67,Cancelled,13/07/2016 09:23,NA,,Early Morning
3238,City,67,Cancelled,13/07/2016 10:04,NA,,Daytime
4360,City,67,Cancelled,14/07/2016 07:30,NA,,Early Morning
6717,City,67,Cancelled,15/07/2016 23:12,NA,,Night
386,City,68,Cancelled,11/07/2016 08:29,NA,,Early Morning
528,City,68,Cancelled,11/07/2016 09:50,NA,,Early Morning
2556,Airport,68,Cancelled,12/07/2016 21:24,NA,,Night
3286,City,68,Cancelled,13/07/2016 11:10,NA,,Daytime
5805,City,68,Cancelled,15/07/2016 08:36,NA,,Early Morning
5911,City,68,Cancelled,15/07/2016 09:53,NA,,Early Morning
245,City,69,Cancelled,11/07/2016 06:33,NA,,Early Morning
1532,City,69,Cancelled,12/07/2016 05:54,NA,,Early Morning
3161,City,69,Cancelled,13/07/2016 09:05,NA,,Early Morning
3523,Airport,69,Cancelled,13/07/2016 17:47,NA,,Evening
4278,City,69,Cancelled,14/07/2016 06:26,NA,,Early Morning
5835,City,69,Cancelled,15/07/2016 08:53,NA,,Early Morning
99,City,70,Cancelled,11/07/2016 05:00,NA,,Early Morning
162,City,70,Cancelled,11/07/2016 05:34,NA,,Early Morning
307,City,70,Cancelled,11/07/2016 07:20,NA,,Early Morning
1767,City,70,Cancelled,12/07/2016 08:46,NA,,Early Morning
5502,City,70,Cancelled,15/07/2016 05:03,NA,,Early Morning
5644,City,70,Cancelled,15/07/2016 06:50,NA,,Early Morning
5736,City,70,Cancelled,15/07/2016 07:50,NA,,Early Morning
3808,Airport,71,Cancelled,13/07/2016 20:58,NA,,Night
5831,City,71,Cancelled,15/07/2016 08:56,NA,,Early Morning
5980,City,71,Cancelled,15/07/2016 11:39,NA,,Daytime
353,City,72,Cancelled,11/07/2016 07:55,NA,,Early Morning
397,City,72,Cancelled,11/07/2016 08:23,NA,,Early Morning
1843,City,72,Cancelled,12/07/2016 09:39,NA,,Early Morning
2019,City,72,Cancelled,12/07/2016 13:46,NA,,Daytime
1732,City,73,Cancelled,12/07/2016 08:19,NA,,Early Morning
1984,City,73,Cancelled,12/07/2016 12:30,NA,,Daytime
5886,City,73,Cancelled,15/07/2016 09:33,NA,,Early Morning
6098,Airport,73,Cancelled,15/07/2016 14:40,NA,,Daytime
2048,Airport,74,Cancelled,12/07/2016 14:40,NA,,Daytime
2844,Airport,74,Cancelled,13/07/2016 05:28,NA,,Early Morning
1426,City,76,Cancelled,12/07/2016 04:24,NA,,Early Morning
2969,City,76,Cancelled,13/07/2016 06:52,NA,,Early Morning
5584,City,76,Cancelled,15/07/2016 05:53,NA,,Early Morning
1704,City,77,Cancelled,12/07/2016 07:59,NA,,Early Morning
3399,City,77,Cancelled,13/07/2016 15:05,NA,,Daytime
4298,City,77,Cancelled,14/07/2016 06:40,NA,,Early Morning
4019,City,78,Cancelled,13/07/2016 00:00,NA,,Night
3197,City,78,Cancelled,13/07/2016 09:44,NA,,Early Morning
4166,City,78,Cancelled,14/07/2016 05:10,NA,,Early Morning
4238,City,78,Cancelled,14/07/2016 05:54,NA,,Early Morning
5894,City,78,Cancelled,15/07/2016 09:46,NA,,Early Morning
6647,City,78,Cancelled,15/07/2016 22:02,NA,,Night
210,City,79,Cancelled,11/07/2016 06:12,NA,,Early Morning
403,City,79,Cancelled,11/07/2016 08:35,NA,,Early Morning
568,Airport,79,Cancelled,11/07/2016 10:23,NA,,Daytime
856,City,79,Cancelled,11/07/2016 17:47,NA,,Evening
1757,City,79,Cancelled,12/07/2016 08:38,NA,,Early Morning
2842,City,79,Cancelled,13/07/2016 05:17,NA,,Early Morning
3147,City,80,Cancelled,13/07/2016 08:55,NA,,Early Morning
4497,City,80,Cancelled,14/07/2016 08:59,NA,,Early Morning
4770,City,80,Cancelled,14/07/2016 15:52,NA,,Daytime
5493,City,80,Cancelled,15/07/2016 05:01,NA,,Early Morning
5540,City,80,Cancelled,15/07/2016 05:27,NA,,Early Morning
2003,Airport,81,Cancelled,12/07/2016 13:19,NA,,Daytime
4179,City,81,Cancelled,14/07/2016 05:27,NA,,Early Morning
4561,City,81,Cancelled,14/07/2016 09:43,NA,,Early Morning
5806,Airport,81,Cancelled,15/07/2016 08:46,NA,,Early Morning
1881,City,82,Cancelled,12/07/2016 10:04,NA,,Daytime
3235,City,82,Cancelled,13/07/2016 10:01,NA,,Daytime
5604,City,82,Cancelled,15/07/2016 06:08,NA,,Early Morning
1557,City,83,Cancelled,12/07/2016 06:17,NA,,Early Morning
1661,City,83,Cancelled,12/07/2016 07:30,NA,,Early Morning
2022,City,83,Cancelled,12/07/2016 13:45,NA,,Daytime
3188,City,83,Cancelled,13/07/2016 09:34,NA,,Early Morning
5655,City,83,Cancelled,15/07/2016 06:59,NA,,Early Morning
5903,City,83,Cancelled,15/07/2016 09:58,NA,,Early Morning
6209,Airport,83,Cancelled,15/07/2016 17:32,NA,,Evening
536,City,84,Cancelled,11/07/2016 09:59,NA,,Early Morning
1134,Airport,84,Cancelled,11/07/2016 20:33,NA,,Night
1604,City,84,Cancelled,12/07/2016 06:37,NA,,Early Morning
1653,City,84,Cancelled,12/07/2016 07:27,NA,,Early Morning
1695,City,84,Cancelled,12/07/2016 07:57,NA,,Early Morning
2750,City,84,Cancelled,13/07/2016 03:24,NA,,Night
2884,City,84,Cancelled,13/07/2016 05:54,NA,,Early Morning
3191,City,84,Cancelled,13/07/2016 09:32,NA,,Early Morning
3193,City,84,Cancelled,13/07/2016 09:33,NA,,Early Morning
3524,City,84,Cancelled,13/07/2016 17:51,NA,,Evening
4294,City,84,Cancelled,14/07/2016 06:40,NA,,Early Morning
4484,City,84,Cancelled,14/07/2016 08:55,NA,,Early Morning
324,City,85,Cancelled,11/07/2016 07:40,NA,,Early Morning
3351,Airport,85,Cancelled,13/07/2016 13:20,NA,,Daytime
4195,City,85,Cancelled,14/07/2016 05:28,NA,,Early Morning
5685,City,85,Cancelled,15/07/2016 07:17,NA,,Early Morning
2889,City,86,Cancelled,13/07/2016 05:55,NA,,Early Morning
4301,City,86,Cancelled,14/07/2016 06:46,NA,,Early Morning
1294,City,87,Cancelled,11/07/2016 22:26,NA,,Night
5935,City,87,Cancelled,15/07/2016 10:13,NA,,Daytime
428,City,88,Cancelled,11/07/2016 08:48,NA,,Early Morning
450,City,88,Cancelled,11/07/2016 09:11,NA,,Early Morning
4510,City,88,Cancelled,14/07/2016 09:07,NA,,Early Morning
432,City,89,Cancelled,11/07/2016 08:52,NA,,Early Morning
2491,Airport,89,Cancelled,12/07/2016 20:55,NA,,Night
5569,City,89,Cancelled,15/07/2016 05:41,NA,,Early Morning
5671,City,89,Cancelled,15/07/2016 07:05,NA,,Early Morning
6374,City,89,Cancelled,15/07/2016 19:10,NA,,Evening
